tweet_created,tweet_id,tweet_content
2022-05-25 20:12:38+00:00,1529556067717365760,@kevbot6000 @king79_tom @nocontextcarmel @POTUS Securing Children in School Act of 2018 introduced by Kay Granger a… https://t.co/zXBEmG958N
2022-05-25 20:12:38+00:00,1529556065200766977,"Hey @SenatorRomney the gun lobby has spent $13,647,676  in support of you. Represent the voters, not the gun lobby,… https://t.co/7TLZnGADhI"
2022-05-25 20:12:35+00:00,1529556054643773445,@Quest722 @Travthebuilder Dan Crenshaw was in the top 10 for earnings in Congress last year. I believe he's still i… https://t.co/VOtLpOSiix
2022-05-25 20:12:34+00:00,1529556048658538498,"@POTUS Well, Mr. POTUS, you should talk to your colleagues. https://t.co/9qtijjJLnM"
2022-05-25 20:12:32+00:00,1529556041498861570,I am the opposite of hope. #Uvalde #shooting #Congress #TexasSchoolMassacre https://t.co/aNUrDPsqOG
2022-05-25 20:12:31+00:00,1529556035186618368,"The easiest thing I've done all day:
Tell Congress #ThoughtsAndPrayers 
are not enough. Join me and sign 
the petit… https://t.co/yGMB3N8gMr"
2022-05-25 20:12:31+00:00,1529556034515263494,Researchers suggest Congress’s 1996 decision— at the urging of the National Rifle Association — to block spending f… https://t.co/SspEAdepkF
2022-05-25 20:12:30+00:00,1529556033244434432,The Senate must deliver House-passed gun reform bills to @POTUS' desk &amp; Congress must continue to fight for more co… https://t.co/rUgMVl6zEG
2022-05-25 20:12:29+00:00,1529556029897379840,"@VoteRandyFine You obviously need a course in civics. To amend the Constitution, it requires 2/3 of both Houses of… https://t.co/4npeUp4N6g"
2022-05-25 20:12:28+00:00,1529556022603694081,@Chandrakbose @niladriban2017 @suryabose @surajitdasgupta @narendramodi This Congress stooge is continuously exposi… https://t.co/YKm74wHcXX
2022-05-25 20:12:27+00:00,1529556021026467842,@SenSchumer Don't let anyone leave until something is passed that makes a difference. And every single person in co… https://t.co/SiFVyIqiaB
2022-05-25 20:12:26+00:00,1529556016202907651,"Hey @SenTedCruz the gun lobby has spent $176,274  in support of you. Represent the voters, not the gun lobby, or co… https://t.co/ckQsqoKsaV"
2022-05-25 20:12:25+00:00,1529556009282285568,#ResistanceUnited want change in Congress and an opportunity to support the aggressive agenda Biden admin has for A… https://t.co/b5ROzibiG9
2022-05-25 20:12:24+00:00,1529556008963653635,They don’t care The NRA is getting paid And paying Congress not to pass bills The senators are making over a millio… https://t.co/3Uqs3prVS7
2022-05-25 20:12:24+00:00,1529556005423816706,@Christo24881262 Power &amp; money is a double sided  sword each GOP Congress person &amp; Senator carries at all times.
2022-05-25 20:12:23+00:00,1529556004828073984,"If ""far right extremists"" are obtaining signed geofence warrants from judges, we have a LOT bigger problems than pe… https://t.co/YsWm1zuWRg"
2022-05-25 20:12:16+00:00,1529555973248978945,Here are the gun bills stalled in Congress #SmartNews  https://t.co/dLhJJKjIUa
2022-05-25 20:12:16+00:00,1529555972695674880,@vlcassells @shariannebrill @Angry_Staffer There was. The GOP refused to extend it when it expired. The 10-year ban… https://t.co/ev6z13eAV4
2022-05-25 20:12:11+00:00,1529555954164895744,"@johniadarola In the media? Rave Dubin. In Congress? Eh, that’s a tie between Gohmert and Greene."
2022-05-25 20:12:09+00:00,1529555942383435776,"@Dr_Uditraj @INCIndia This is the PM candidate of Congress party. I feel pity on them.
#RahulGandhiInCambridge… https://t.co/xJ9xe8tHyu"
2022-05-25 20:12:05+00:00,1529555927669452800,"@TheVetGamer I'm talking about getting rid of an undemocratic, obstructive piece of the government, not abolishing… https://t.co/HAKSZdevjk"
2022-05-25 20:12:03+00:00,1529555919306096641,"Our President was in congress for like 6 decades, VP for another 8 years and is now president, and has literally do… https://t.co/PYE1Tz70Di"
2022-05-25 20:12:03+00:00,1529555918572101635,@xpressakadjxp @nojumper actually it starts with congress who is too divided to get anything through
2022-05-25 20:11:58+00:00,1529555898242412545,@BBCWorld Congress is broken. We need to get rid of lobbist and not have 2 senators per state but have it determine… https://t.co/h1V22esDSO
2022-05-25 20:11:57+00:00,1529555895495102466,@Luigi89391174 @RepMeijer I guess you can’t read? The proposed solution was in the bills he voted yes on. Changing… https://t.co/H9YdaI2ZeU
2022-05-25 20:11:56+00:00,1529555890168266752,"Some Pennsylvania Congresspeople called for action to prevent future school shootings today, some called the shooti… https://t.co/CuCNzesauX"
2022-05-25 20:11:56+00:00,1529555887811076096,"ALL of these should be debated in Congress: 

- increased funding for school safety

- federal red flag laws 

- me… https://t.co/jaYxpKVqJO"
2022-05-25 20:11:55+00:00,1529555887081275394,"Tell Congress #ThoughtsAndPrayers 
are not enough. Join me and sign 
the petition to bring universal background che… https://t.co/2L6UNjQFz1"
2022-05-25 20:11:54+00:00,1529555881947447297,"@AlainLepine Guns are not the issue here. Yes, it is horrific when this happens and it needs to change. We have law… https://t.co/u4utGfQzKT"
2022-05-25 20:11:53+00:00,1529555878558502917,@treefrog202 @Michale_Doyle @RealCandaceO Here you go. https://t.co/Rqh2alp4Af
2022-05-25 20:11:51+00:00,1529555868391460864,"@Rebecca65654676 @RBReich What you are asking for will reduce the sale of weapons, and will affect the ARN economic… https://t.co/qqDinjiDgJ"
2022-05-25 20:11:51+00:00,1529555866575331330,@NYDailyNews @AOC The both suck and neither one deserves or should be in Congress.
2022-05-25 20:11:49+00:00,1529555859117944834,I don't care how disappointed you are in POTUS/Democrats in Congress and all the other lame excuses people make for… https://t.co/b4na8owUFL
2022-05-25 20:11:45+00:00,1529555845155274752,"Hey @SenatorRomney the gun lobby has spent $13,647,676  in support of you. Represent the voters, not the gun lobby,… https://t.co/51KP4Wp5dP"
2022-05-25 20:11:45+00:00,1529555844563615745,"Our so-called leaders have shown us time and again that they care more about profit, guns, and upholding the system… https://t.co/ZdcnjlF0tS"
2022-05-25 20:11:44+00:00,1529555838305968128,@timesofindia PK report replaced KP.  Congress thinks PK's report is enough.  Dont need KPs suggestions
2022-05-25 20:11:40+00:00,1529555823076290568,@SpeakerPelosi @SenSchumer @GOPLeader @LeaderMcConnell @SenatorLeahy @rosadelauro Please ensure Congress provides $… https://t.co/pPa4rvnYXA
2022-05-25 20:11:39+00:00,1529555819070734336,"@AnthonyMKreis Andrew ""Andy"" Shepherd. ""The American President"" Muscled climate change AND gun control through a mo… https://t.co/aFB3UXrNXE"
2022-05-25 20:11:37+00:00,1529555810380021760,@RepMTG What am I saying?!-Americans are praying that the youngest generation will grow up AT ALL.There are SO many… https://t.co/gCIHnLwsjs
2022-05-25 20:11:36+00:00,1529555805170974721,@Kakaikipgen @DrLamtinthangHk @INCManipur @INCIndia @RahulGandhi @BHAKTACHARANDAS @ShashiTharoor @srinivasiyc… https://t.co/vmdrM4XKZR
2022-05-25 20:11:35+00:00,1529555802499043329,https://t.co/N7k0VsaZiK https://t.co/sUdgjIt0ny
2022-05-25 20:11:32+00:00,1529555788942954498,@JustAskLizz @POTUS Dates don't jibe. The Declaration of Independence was 1776 &amp; doesn't mention an army. The Const… https://t.co/oZ2KVw8uWY
2022-05-25 20:11:32+00:00,1529555788062130178,This is who Georgia’s Republican voters just deemed worthy of representing them in Congress. https://t.co/aNUFfE62qi
2022-05-25 20:11:28+00:00,1529555772031770624,@AbulkhairMasoo1 @dilshadakhter16 @AshrafFem Aaj jo congress ka . Bera gark . Hua Hai vah Sab Babari Masjid Ki badd… https://t.co/VZNMlodoH8
2022-05-25 20:11:28+00:00,1529555770530050049,@xd_Ashara So Obma care was passed by congress. It would take a 60 vote in favor or Republicans in the senate to re… https://t.co/0I0CKCOx3X
2022-05-25 20:11:26+00:00,1529555761805766656,"‘आगे बढ़ना मुश्किल, लेकिन अपने बारे में सोचना पड़ता है’, कांग्रेस पार्टी छोड़ने पर बोले सिब्बल https://t.co/TktDZXjhur"
2022-05-25 20:11:25+00:00,1529555760681721857,@williamlegate What good would that do?  He needs to invite some members of Congress to get something done!!
2022-05-25 20:11:24+00:00,1529555756810653696,"@talishabrand Here's the text of the bill: https://t.co/mMleO1NaEL

And here's an analysis by Dave Kopel: https://t.co/tUPa2on1S5"
2022-05-25 20:11:24+00:00,1529555754448986120,Soooooo here's a list of 50 senators who have ACCEPTED donations from the NRA &amp; it includes how many gun deaths in… https://t.co/w4NcVprlZQ
2022-05-25 20:11:21+00:00,1529555740867891200,"While gas prices hit record highs last week, Biden's EPA issued  200 pages of recommendations  on ""Climate and Econ… https://t.co/szsWVhSbrK"
2022-05-25 20:11:20+00:00,1529555738590425088,"PDP congratulates Uba, Ortom, over success of state congress - https://t.co/t1MXj61PTB #Politics  #ortom #PDP #UBA… https://t.co/HrIkB3KCuf"
2022-05-25 20:11:20+00:00,1529555737348907013,@DarkBeauty73 @BattsyC Changes direction every couple elections. The lobbiests run the three branches. Each new pre… https://t.co/Ex8ODeV2n6
2022-05-25 20:11:19+00:00,1529555734102528000,"@MaeveODork I've been back and forth from a hotel to a congress center twice, about to do it a third time later today. 😑🙂👍"
2022-05-25 20:11:19+00:00,1529555733007564800,"National General Secretary of All India Trinamool Congress , Shri Abhishek Banerjee  will be addressing a public me… https://t.co/M4mHUmImZK"
2022-05-25 20:11:11+00:00,1529555699176558593,Senate Approves 40 Bil for Ukraine and DECLINES 48 Bil for America / The... https://t.co/vHJRezKv6P via @YouTube… https://t.co/3OQbdv3pdi
2022-05-25 20:11:07+00:00,1529555685050322944,"In Third Big Exit After Chintan Shivir, Now Kapil Sibal Leaves Congress
Earlier this month, Sunil Jakhar and Hardik… https://t.co/bjS9ukO8P0"
2022-05-25 20:11:06+00:00,1529555681849876480,"The EO only applies to federal law enforcement, while the vast majority of law enforcement exist at the state and l… https://t.co/i1yWDh7bCc"
2022-05-25 20:11:06+00:00,1529555677751951363,"In the United States, Acts of Congress are designated as either public laws, relating to the general public, or pri… https://t.co/D9yyqcUy0T"
2022-05-25 20:11:02+00:00,1529555663201914881,@Rach_Owl Why can't you sue the NRA? Isn't there some culpability here where we can't restrict ownership because th… https://t.co/pDOJpYTqF2
2022-05-25 20:10:58+00:00,1529555647997542407,At a minimum at this time senate should come together and suspend the filibuster to get the bills that have been la… https://t.co/trmBWMW6gY
2022-05-25 20:10:58+00:00,1529555647443914756,"Among those at the White House as President Biden prepares to sign an executive order on police reform: Doc Rivers,… https://t.co/OgO65FeSxh"
2022-05-25 20:10:58+00:00,1529555645308993536,"With the Democrat induced crime spike....Schumer knows gun control would backfire on them 🔥 

Schumer says no gun c… https://t.co/pAruRscIL6"
2022-05-25 20:10:57+00:00,1529555640116461569,"@TheLeoTerrell Actually, these are the real fools
https://t.co/QnGBn14juu"
2022-05-25 20:10:56+00:00,1529555638073692160,@RepMTG Most congress people couldn't find on a map.
2022-05-25 20:10:56+00:00,1529555637109149697,@ericswalwell Democrats hold the majority in the senate congress and the White House and the keep blaming republica… https://t.co/b2jmLPO9b7
2022-05-25 20:10:53+00:00,1529555625864208384,@PeterLucier “Congress did unconstitutional thing X” is not a justification for Congress doing unconstitutional thi… https://t.co/qfs9yt6Owj
2022-05-25 20:10:52+00:00,1529555621724430336,@farouhitaaa it's the congress call bs i am not sure
2022-05-25 20:10:51+00:00,1529555618587193344,"@repmarkpocan Atty. Gen. Cummings told Congress nobody expected gangsters to register their weapons, but anyone cau… https://t.co/ZI8R9LfUU8"
2022-05-25 20:10:51+00:00,1529555615638384640,@RepMTG Here you go a congress woman who thing governing is by tweeting!
2022-05-25 20:10:45+00:00,1529555590992625664,"#GOPDomesticTerrorists in the US Congress. That’s why‼️ 
VOTE THEM ALL OUT 🇺🇸‼️🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊 https://t.co/BFpJ6V5Eyj"
2022-05-25 20:10:44+00:00,1529555587985383424,@TrumpIsBackward @charliechanuk @BarackObama He passed 2 gun control measures and both expanded the rights of gun o… https://t.co/96Yx7j4UO7
2022-05-25 20:10:43+00:00,1529555585338904577,"Listening to this now.
 Congress and UFOs: A Conversation with Jeremy Corbell on Stuff They Don't Want You To Know… https://t.co/xOVXTPFEa3"
2022-05-25 20:10:42+00:00,1529555579940884480,#TexasSchoolMassacre #Congress #mentalhealth #guns https://t.co/E08WhBSla3
2022-05-25 20:10:42+00:00,1529555577281601536,"https://t.co/LqQrzNoT7o

Absolutely hopeless. If they can not even agree on something as obvious as this, think of… https://t.co/aXZy24tLsQ"
2022-05-25 20:10:41+00:00,1529555573603282944,"Start suing irresponsible gun owners for endangering our children. If congress can't/ won't protect us, we will hav… https://t.co/dQ8lFljIt8"
2022-05-25 20:10:40+00:00,1529555570591952897,Here are the gun bills stalled in Congress https://t.co/2a1Kf5th7b
2022-05-25 20:10:38+00:00,1529555563130109952,@PhilomneArcham1 On est d'acc !
2022-05-25 20:10:38+00:00,1529555561234190342,@ZD_Bernstein @mynameisanumber @HecubianDevil You need one day to push something through congress. You need one min… https://t.co/j6Jsdwzkjw
2022-05-25 20:10:37+00:00,1529555557526511617,Maybe if some of the kids related to the Republicans in Congress get shot at school things might change or if their… https://t.co/coSVIE293K
2022-05-25 20:10:35+00:00,1529555549305688072,@hypest_ion @Veronic43858005 @RyanMcL61357348 @FionaLakeAus @POTUS @JoeBiden The very argument that A2 encompasses… https://t.co/TGnyHKwK0k
2022-05-25 20:10:35+00:00,1529555548999491590,"@SunniWestbrook @POTUS Because he can talk all he wants, but this is a republic. We have congress. He is not a dict… https://t.co/t03YlbTC72"
2022-05-25 20:10:35+00:00,1529555548710047747,"I am driving home from work, after a great flight with an all-black crew, and I’m fighting back tears because of th… https://t.co/JDhhJxFgKI"
2022-05-25 20:10:34+00:00,1529555546143064064,"Okay, hot take:
At least part of the reason that congress feels pressure to act after mass shootings and not after… https://t.co/1bgj0xPTL5"
2022-05-25 20:10:33+00:00,1529555541776793602,I am delighted to be participating in this timely conference for SE Europe https://t.co/pyXao38Po7
2022-05-25 20:10:33+00:00,1529555540036268034,@RubenGallego @tedcruz So you are a member of Congress talking like another member of Congress like that. I think y… https://t.co/Xh18OJT2kX
2022-05-25 20:10:32+00:00,1529555539184730115,Congress Has Tried To Pass Gun Control Laws After Major Mass Shootings. Here’s How They’ve Failed. https://t.co/ICOHppd6Qm via @pdmcleod
2022-05-25 20:10:32+00:00,1529555536437452800,"@BreitbartNews The president of the United States has been caught, red handed, selling influence. But since congres… https://t.co/X1jxek1G7b"
2022-05-25 20:10:30+00:00,1529555530519388162,I do not think we shd pay for leased homes &amp; apartments. Give them a twin bed for their office &amp; sheets are availab… https://t.co/3lN3FDK2Yb
2022-05-25 20:10:30+00:00,1529555529911115776,"I got some bad news for ya, Amy, voting is the bare fucking minimum and you gotta do it every time you have the cha… https://t.co/mcPWkTCUvf"
2022-05-25 20:10:27+00:00,1529555516577521665,Maybe we should take away armed security from congress and put that armed security in our schools to protect our ch… https://t.co/sbZtBBOahw
2022-05-25 20:10:27+00:00,1529555514526670848,People seriously don’t understand it’s not just these two clowns. The establishment itself is a joke.… https://t.co/TSU5gLeila
2022-05-25 20:10:26+00:00,1529555511682772999,"Are you not the President? I mean, I understand how congress works but still…. https://t.co/9eh57akw5q"
2022-05-25 20:10:25+00:00,1529555509807915011,"@kaitlancollins Referring to Congress, I’m sure.

#WhatRUGonnaDo"
2022-05-25 20:10:24+00:00,1529555505730961408,"@happycme726 @17StQrm What could have been done, what SHOULD have been done 10 years ago, is increased school secur… https://t.co/Ul4v26iDaN"
2022-05-25 20:10:24+00:00,1529555503445049344,"@JakeLahut ""I think both of their reputations are terrible,"" an RNC member told us 
""He made the mistake of directl… https://t.co/1YSdckHP0k"
2022-05-25 20:10:24+00:00,1529555502274838529,@gayeggsandhomo @AOC But she a Representative of the Congress that wants to open her mouth about gun control why do… https://t.co/BKBu9K3DMH
2022-05-25 20:10:22+00:00,1529555496746856449,"@jaketapper 1,000% agree Congress needs to be made to look at crime scene video and pictures of the Uvalde massacre… https://t.co/80gvj5JLgM"
2022-05-25 20:10:22+00:00,1529555493475205123,"@ben_rosen The US Congress has more power than the President of America! Congress has blood on their hands, special… https://t.co/LC3Mjcr7Az"
2022-05-25 20:10:21+00:00,1529555492745486336,"Of course #Trump approved of the violent attack on the #Capitol and Congress.
#LockTrumpUp He is a traitor &amp; danger… https://t.co/WmzoWvhv5q"
2022-05-25 20:10:21+00:00,1529555490774335488,"@Jon_RK1 @adamcbest They, and any members of Congress, have blood on their hands for supporting NRA and taking their campaign contributions."
2022-05-25 20:10:20+00:00,1529555486395092992,"@kasie @RubenGallego ""Obviously we both know the answer""

Yes Ruben, ""obviously"" you and I know that the Republican… https://t.co/Qt2VQsOcL9"
2022-05-25 20:10:18+00:00,1529555476907798532,"@DeansEpoch I feel like your first thought should have been, “wow, rationing out constitutional rights is wrong wit… https://t.co/Vo4fmDfrhw"
2022-05-25 20:10:15+00:00,1529555465541238784,"@MacFarlaneNews To Kevin McCarthy @GOPLeader and @SteveScalise : 

Hauling water for Steve Bannon. 
Pathetic. 

The… https://t.co/YMaJQh2HBj"
2022-05-25 20:10:11+00:00,1529555447887298560,plan peaceful vigils outside of every GQP congress persons' home; bring cardboard and chalk https://t.co/CZAQrR2uYe
2022-05-25 20:10:09+00:00,1529555440966721537,Wasn’t it the mother of Emmit Till who wanted everyone to see what happened to her baby. @jaketapper with the paren… https://t.co/Mal7dINja4
2022-05-25 20:10:08+00:00,1529555435111473152,@ericswalwell The NRA has their talons deep into members of Congress. https://t.co/DgE4LFpeMj
2022-05-25 20:10:07+00:00,1529555431097606144,“then how come trump was able to get so many things done/passed” because the majority of congress are republicans a… https://t.co/xTjp9C5Nvy
2022-05-25 20:10:06+00:00,1529555430237667331,"At this point, it is perfectly clear that the US Congress cares more about protecting Clarence Thomas' feelings fro… https://t.co/Y07LfS4am6"
2022-05-25 20:10:06+00:00,1529555430128734210,"“he could do more than give a speech/tweet” this is all he can do. yes, he can go to the senate and beg and plead f… https://t.co/wy7dRxO1cW"
2022-05-25 20:10:06+00:00,1529555427465252865,"“he can pass an executive order” he could, but that still has to go through congress &amp; the supreme court. because t… https://t.co/yDVaZ0fprp"
2022-05-25 20:10:06+00:00,1529555426303528960,"first off, the president is NOT the one who creates new laws. that’s CONGRESS’ job. what the president does w new l… https://t.co/2FVJaIhBMp"
2022-05-25 20:10:04+00:00,1529555418149793799,@CawthornforNC You will NEVER Be in Congress again!
2022-05-25 20:10:02+00:00,1529555412931989508,@sp0onfork Can he? Thought he had to go through the bs of congress and reps bc of it being a constitutional change
2022-05-25 20:10:01+00:00,1529555408892968960,"@rgoodlaw @gtconway3d They will give up Trump, Meadows, Ivanka, Jared and people in congress."
2022-05-25 20:10:00+00:00,1529555404283424768,"The @RepublicanStudy Committee argued that if the GOP takes back Congress in the #Midterms2022, holding “radical” p… https://t.co/IRjWvRpmNA"
2022-05-25 20:10:00+00:00,1529555401754148867,"The NRA banned guns at Donald Trump's speech at its conference on Friday, set for days after the #Uvalde school sho… https://t.co/lb3vefl3PJ"
2022-05-25 20:09:59+00:00,1529555399997009922,"@glennkirschner2 The NRA launders Russian money and gives it to Republicans.

How in the HELL are they allowed to e… https://t.co/URfECJ0s7N"
2022-05-25 20:09:57+00:00,1529555391926837248,"@vivekmd1414 @RNnishad15 @Sainrra1 @PallvaiRoy @INCIndia Isilyie congress party ko chor ke jaa rahe sab

Tum chamch… https://t.co/4xwBDaFzCj"
2022-05-25 20:09:53+00:00,1529555372822102016,They could kick you out of Congress. That would be a start. https://t.co/VVe6wSwGOq
2022-05-25 20:09:52+00:00,1529555369663553536,"Make congress view the crime scene.  
Then vote. https://t.co/mjURpLyJ5M"
2022-05-25 20:09:51+00:00,1529555366224207876,"@BumpstockBarbie @MrMikeD42 Congress needs to abolish it all: HEAVILY TAXPAYER-SUBSIDIZED Medicare, Medicaid, the VA HC system and Tricare."
2022-05-25 20:09:49+00:00,1529555357730627584,"Nationalize the US gun making industry temporarily under the Defense Authorization Act*, fully arm Ukraine, Finland… https://t.co/62g6mLI6QP"
2022-05-25 20:09:47+00:00,1529555349467963392,"If @NRA wants to rate members of Congress on their loyalty, they should be using kid-sized firing range targets and… https://t.co/p35pWVEhvz"
2022-05-25 20:09:46+00:00,1529555345550495745,@MarkBauer I was thinking about the 2nd one. There may be a scientific reason to make the age 21 based on brain mat… https://t.co/lzM68CFnWi
2022-05-25 20:09:45+00:00,1529555341691654145,@alizaslav @jessicadean Joe Biden needs to THREATEN MANCHIN WITH ETHICS VIOLATIONS &amp; DOJ INVESTIGATIONS into the SU… https://t.co/hIAXk8TUFy
2022-05-25 20:09:44+00:00,1529555336750931968,@Kenny16Techs That would be all well and good if congress literally ever did anything about it. R’s always say now… https://t.co/heUFQb8Yos
2022-05-25 20:09:41+00:00,1529555324390125568,@laurenboebert ... but you can vote fools out of Congress!
2022-05-25 20:09:41+00:00,1529555322834415617,@JohnBoozman May God comfort the Republicans in Congress who could have prevented the senseless massacre of twenty-… https://t.co/4d8DEd5k20
2022-05-25 20:09:41+00:00,1529555321336766465,"qqn sait pour quoi @lalasosophie a désactivé son compte ?

Elle va bien ?

Merci 🥰"
2022-05-25 20:09:39+00:00,1529555313703141383,I just made a donation to elect @JCisnerosTX to Congress. You should donate too! https://t.co/4kl3V9FGOj
2022-05-25 20:09:38+00:00,1529555311471824899,"@FoxNews @GovAbbott https://t.co/QnGBn14juu
Then why were you embarrassed that California had more guns than Texas a few years ago?"
2022-05-25 20:09:38+00:00,1529555310066618368,This is a total lie. @Democrats spreads these rumors to ridicule minorities. Colored people are smart and creative.… https://t.co/GahRmCE83i
2022-05-25 20:09:36+00:00,1529555303259316225,@CarmineSabia Like how after @laurenboebert confronted @BetoORourke at a 2019 Colorado event and then was elected t… https://t.co/TtCJPiOoER
2022-05-25 20:09:33+00:00,1529555289481138177,From 4Chan to Congress: How a Hateful Anti-Trans Lie About the Uvalde Shooter Went Viral - Rolling Stone https://t.co/zTMuRC2tnC
2022-05-25 20:09:33+00:00,1529555289313517569,"the end of mass shootings.  Congress would have challenged the gun-lobby/NRA, and sensible gun legislation would ha… https://t.co/mV3FcuP9jF"
2022-05-25 20:09:33+00:00,1529555288818327552,@POTUS Why don’t you stop telling your interns to tweet about it and get congress to act
2022-05-25 20:09:32+00:00,1529555287392370688,@kasie Enough with this morally bankrupt both sides nonsense! You are given the protection of the first Amendment s… https://t.co/FUzeBWMGRK
2022-05-25 20:09:31+00:00,1529555281167978498,"@torontobloke @theRealRayThomp @nathaliejacoby1 There's a small chance, but probably not right now. With 28 red gov… https://t.co/UkyGDoQsyM"
2022-05-25 20:09:31+00:00,1529555279565557760,"I literally feel sick to my fucking stomach after writing this.  

To our elected officials in Congress and the Whi… https://t.co/vNsHXIYuVK"
2022-05-25 20:09:31+00:00,1529555279376949254,"@repmarkpocan Rather than a federal ban on machine guns, the law was designed to tax Tommy Guns out of existence. I… https://t.co/Bzlg2dilCA"
2022-05-25 20:09:30+00:00,1529555278127333376,"It's ridiculously painful to hear about more children &amp; teachers murdered in school. Something has to change NOW, r… https://t.co/OjRTeOvaiv"
2022-05-25 20:09:30+00:00,1529555275652513792,"@CNNPolitics Hey, here’s an idea. Let’s encourage gunplay to settle political arguments in Congress. That’s right i… https://t.co/r86rl0R5xD"
2022-05-25 20:09:29+00:00,1529555274171834373,@ttagaris Oh wow. I think we need to follow each other. I just followed you. Please vet and follow back. There must… https://t.co/gHht2Wa60o
2022-05-25 20:09:28+00:00,1529555270178938881,Sick! Now congress can fly around in these while preaching green new deal😂😂😂 https://t.co/W3mAx4bVG2
2022-05-25 20:09:27+00:00,1529555264889823232,Can you imagine the amount of security that could be provided for schools in America if there was a $40B fund that was provided by Congress?
2022-05-25 20:09:27+00:00,1529555264365805568,I would love to be proved wrong -- Suggesting a case in which Congress central leadership asked Kapil Sibal to appe… https://t.co/1HFFq87Giy
2022-05-25 20:09:25+00:00,1529555257977896961,Most perturbed are those who assumed during congress days @KapilSibal appeared on the court on behalf of his party.… https://t.co/d4tR7PfHtr
2022-05-25 20:09:25+00:00,1529555255029022724,@Sandra_Congress Mais quelle injustice 😿
2022-05-25 20:09:24+00:00,1529555251904274433,@bgtennisnation The President can’t stop Russia from invading Ukraine how he gonna stop mass shootings even if Cong… https://t.co/w0Bi0z8RuX
2022-05-25 20:09:23+00:00,1529555246955040771,It’s sad that Trumpublicans are doing more to ban contraception than to ban these weapons of war. We have the best… https://t.co/Au2tvAwPfi
2022-05-25 20:09:23+00:00,1529555245810216960,This collage needs to be made into a suit for all anti gun Congress people to wear each time they are in the chambe… https://t.co/kn7pynRyqV
2022-05-25 20:09:22+00:00,1529555241565405184,@POTUS Why don't you call on Congress to hold criminals accountable?  This is the issue.  Not the guns.  They don't shoot themselves.
2022-05-25 20:09:21+00:00,1529555240357437440,@Amy_Siskind Judging by the Christmas cards of some members of congress I would say no.
2022-05-25 20:09:17+00:00,1529555221222936578,@SenSchumer Why hasn’t Russian Ron Johnson been expelled from congress?
2022-05-25 20:09:16+00:00,1529555219683627008,Rubio: Congress should pass Luke and Alex School Safety Act to improve school safety! In the wake of Tuesday's some… https://t.co/AmdsFKoCLZ
2022-05-25 20:09:13+00:00,1529555204399673346,"@OlyStuart I think folks get hung up on ""electoralism = Congress"", but so much can be accomplished at local levels… https://t.co/mtSQBYpmDk"
2022-05-25 20:09:11+00:00,1529555197189623814,Congress Has Not Passed Any Gun Control Legislation Since Sandy Hook https://t.co/c0Q3RRVDSa
2022-05-25 20:09:11+00:00,1529555196367753216,"This was introduced in the Senate on Thursday the 19th, just a few days ago.  No text yet, but told will require FO… https://t.co/E6viZxSYSN"
2022-05-25 20:09:07+00:00,1529555182132113408,@jwilN2L @Virge He’s not tho the congress and senate are the lawmakers
2022-05-25 20:09:05+00:00,1529555172824961027,@SenRickScott @All100Senators @SenRonJohnson @marcorubio @ChuckGrassley @SenatorRisch @SenSchumer Why are Republica… https://t.co/SEKaTyej4U
2022-05-25 20:09:04+00:00,1529555169800728577,@Emetselchfam1 @IL4Liberty @GOPPopuli You mean if Kinzinger was running for re election. Kinzinger is still in Congress
2022-05-25 20:09:02+00:00,1529555159361126404,"""He made the mistake of directly accusing Republicans of something,"" one RNC member told @PoliticsInsider  about Ca… https://t.co/z9zqS6u1oe"
2022-05-25 20:08:57+00:00,1529555137731100672,"@queencityd @ULuvenD @ShayGriffin901 @cirieswin *When Congress sends it, to the president, for his signature...
 https://t.co/BMgXgqWxXw"
2022-05-25 20:08:55+00:00,1529555129715793922,Guns are the leading cause of death among American children and teens. 1 out of 10 gun deaths are age 19 or younger… https://t.co/jcidlNmlpi
2022-05-25 20:08:54+00:00,1529555127455174656,"@davidhogg111 @MuellerSheWrote So why when Obama had a house and senate majority, after sandy hook did congress not… https://t.co/eVqpeRSNUF"
2022-05-25 20:08:53+00:00,1529555123630149632,"@GG_MacM13 Time to hold ALL of Congress accountable for this. Ds don’t deserve a pass, they’ve had control more tha… https://t.co/tCBVbmwwWT"
2022-05-25 20:08:51+00:00,1529555113076981760,@espiers Ok. So I guess Congress will have to decide what constitutes military grade weaponry and make laws from th… https://t.co/PvejxG4Yng
2022-05-25 20:08:50+00:00,1529555108614258688,@MacFarlaneNews Disgraceful response from a sitting member of Congress.
2022-05-25 20:08:47+00:00,1529555098547929089,Why do we even have Congress? Can’t make a decision about anything from inflation to mass shootings? What are we even doing?
2022-05-25 20:08:47+00:00,1529555096064905219,"Senators &amp; Congress people should have active shooter drills like kindergarteners practice, where ones closest to s… https://t.co/VrWyuMPJoq"
2022-05-25 20:08:46+00:00,1529555093242236931,@digitalassetbuy @RepTomEmmer @WarrenDavidson @PatrickMcHenry @RepMaxineWaters @ewarren @SenLummis @SenTedCruz… https://t.co/czlqsJ7Fi0
2022-05-25 20:08:45+00:00,1529555088892649472,@BetoORourke The Constitution says no federal state or private agency can amend any amendment to the Constitution e… https://t.co/uGFseyrgJu
